,"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 5)","(0, 6)","(0, 7)","(0, 8)","(0, 9)","(0, 10)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(1, 5)","(1, 6)","(1, 7)","(1, 8)","(1, 9)","(1, 10)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(2, 5)","(2, 6)","(2, 7)","(2, 8)","(2, 9)","(2, 10)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 8)","(3, 9)","(3, 10)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 10)"
"[[0, 1, 3], [], [2], [9], [4, 7]]",,,,,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,,14.399999999999999,,0.0
"[[0, 1, 3], [], [2], [9], [4, 7, 8]]",,,,,,0.0,0.0,,,,0.0,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,15.0,,,,0.0,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,0.0,,,,0.0
"[[0, 1, 3], [], [2, 6], [9], [4, 7, 8]]",,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,16.5,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,0.0
"[[0, 1, 3], [10], [2, 6], [9], [4, 7, 8]]",,,,,,-8.7,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,
"[[], [5], [], [3], [0]]",,7.199999999999999,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
"[[1], [5], [], [3], [0]]",,,9.6,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
"[[1, 2], [5], [], [3], [0]]",,,,,-8.7,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0
"[[1], [3, 4], [], [6], []]",11.268,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0
"[[0, 1], [3, 4], [], [6, 8], []]",,,-8.7,,,12.0,,0.0,,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,0.0
"[[0, 7, 9], [3, 4, 6, 8], [2], [1], []]",,,,,,0.0,,,,,-8.7,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,0.0
"[[0, 1], [], [3], [], [4]]",,,-8.7,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
"[[0, 1], [3, 6, 8], [7], [2, 4], []]",,,,,,15.6,,,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,0.0,,,,0.0,0.0
"[[0, 1, 5], [3, 6, 8], [7], [2, 4], []]",,,,,,,,,,-8.7,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0
"[[3, 4], [], [8], [], [2]]",-8.7,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0
"[[0, 1, 5], [3, 8], [7], [4], []]",,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,14.1,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0
"[[0, 1, 5], [3, 8], [7, 10], [4], []]",,,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,15.299999999999999,,,,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,
"[[0, 1, 5], [3, 8, 9], [7, 10], [4], []]",,,-8.7,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,0.0,,,,
"[[10], [2, 8], [], [9], [6]]",0.0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,8.7,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,
"[[10], [2, 8], [4], [9], [6]]",11.4,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,,0.0,,0.0,,,
"[[0, 10], [2, 8], [4], [9], [6]]",,12.9,,0.0,,0.0,,0.0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,0.0,,0.0,,0.0,,,
"[[0, 1, 10], [2, 8], [4], [9], [6]]",,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,15.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,
"[[0, 1, 10], [2, 8], [4, 5], [9], [6]]",,,,0.0,,,,0.0,,,,,,,-8.7,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,0.0,,,
"[[6], [2], [0, 3, 10], [], [8]]",,12.299999999999999,,,0.0,0.0,,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,
"[[1, 6], [2], [0, 3, 10], [], [8]]",,,,,14.399999999999999,0.0,,0.0,,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,,0.0,,0.0,
"[[1, 4, 6], [2], [0, 3, 10], [], [8]]",,,,,,16.5,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,
"[[1, 4, 5, 6], [2], [0, 3, 10], [], [8]]",,,,,,,,-8.7,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,0.0,
"[[1], [3], [], [8], []]",7.199999999999999,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
"[[0, 1], [3], [], [8], []]",,,-8.7,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
"[[], [], [10], [0, 9], []]",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"[[], [], [1, 10], [0, 9], []]",,,9.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"[[2], [], [1, 10], [0, 9], []]",,,,11.4,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
"[[2, 3], [], [1, 10], [0, 9], []]",,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,12.299999999999999,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,
"[[2, 3], [], [1, 6, 10], [0, 9], []]",,,,,-8.7,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,
"[[0, 1], [9], [8], [3], []]",,,0.0,,0.0,0.0,0.0,9.6,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0
"[[0, 1, 7], [9], [8], [3], []]",,,0.0,,0.0,0.0,0.0,,,,-8.7,,,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,0.0
"[[0, 1], [], [7, 9], [], [6]]",,,-8.7,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0
"[[0, 1], [3, 8, 10], [2], [4], []]",,,,,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,14.399999999999999,,0.0,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,0.0,
"[[0, 1], [3, 8, 10], [2, 7], [4], []]",,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,0.0,,,,,,,16.5,0.0,,,0.0,,,,,,,0.0,0.0,,,0.0,
"[[0, 1], [3, 8, 10], [2, 7], [4, 5], []]",,,,,,,17.099999999999998,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,
"[[0, 1, 6], [3, 8, 10], [2, 7], [4, 5], []]",,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,39.3,
"[[0, 4], [3, 6, 8], [2], [], []]",,-8.7,,,,0.0,,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,0.0
"[[0, 2], [3, 8], [9], [4, 10], []]",,-8.7,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,,,
"[[], [], [7], [10], []]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.285999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
"[[1], [], [7, 9], [0, 8, 10], []]",,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,11.4,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,
"[[1], [], [4, 7, 9], [0, 8, 10], []]",,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,-8.7,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,
"[[1, 5, 10], [3, 8], [0, 4], [6], []]",,,-8.7,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,
"[[2, 4], [3], [], [1], [9]]",0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,10.5,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0
"[[2, 4], [3], [10], [1], [9]]",-8.7,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,
"[[0, 6], [10], [7], [], []]",,7.199999999999999,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
"[[0, 1, 6], [10], [7], [], []]",,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,9.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,
"[[0, 1, 6], [5, 10], [7], [], []]",,,-8.7,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,
"[[0, 4], [3, 8, 9, 10], [2], [], [5]]",,-8.7,,,,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,,,
"[[6], [3], [10], [], []]",6.6,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
"[[0, 6], [3], [10], [], []]",,8.1,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
"[[0, 1, 6], [3], [10], [], []]",,,-8.7,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,
"[[], [3, 8], [1], [4], []]",9.299999999999999,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0
"[[0], [3, 8], [1], [4], []]",,,11.7,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0
"[[0, 2], [3, 8], [1], [4], []]",,,,,,-8.7,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0
"[[0, 1, 5], [3, 8, 9], [4], [10], []]",,,-8.7,,,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,,
"[[1, 8], [0, 5], [9], [], [7]]",,,12.0,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0
"[[1, 2, 8], [0, 5], [9], [], [7]]",,,,0.0,0.0,,0.0,,,,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,14.399999999999999,0.0,,0.0,,,,0.0
"[[1, 2, 8], [0, 5], [9], [], [3, 7]]",,,,,-8.7,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0
"[[1], [3], [9], [6], []]",0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,6.3,,0.0
"[[1], [3], [9], [6], [8]]",9.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0
"[[0, 1], [3], [9], [6], [8]]",,,-8.7,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
"[[0], [3, 8], [5, 7], [], []]",,22.743116955,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,10.2,0.0
"[[0, 1], [3, 8], [5, 6, 7], [], [10]]",,,-8.7,,0.0,,,,,0.0,,,,0.0,,0.0,,,,,0.0,,,,0.0,,0.0,,,,,0.0,,,,0.0,,0.0,,,,,0.0,,,,0.0,,0.0,,,,,0.0,
"[[], [0, 3], [2], [], [7]]",,9.299999999999999,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0
"[[1], [0, 3], [2], [], [7]]",,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,10.799999999999999,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
"[[1], [0, 3], [2], [10], [7]]",,,,,13.2,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,
"[[1, 4], [0, 3], [2], [10], [7]]",,,,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,15.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,
"[[1, 4], [0, 3], [2], [5, 10], [7]]",,,,,,,15.6,,0.0,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,0.0,
"[[1, 4, 6], [0, 3], [2], [5, 10], [7]]",,,,,,,,,17.099999999999998,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,
"[[1, 4, 6, 8], [0, 3], [2], [5, 10], [7]]",,,,,,,,,,-8.7,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,
"[[0], [], [10], [7], []]",,6.6,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
"[[0, 1], [], [10], [7], []]",,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,7.199999999999999,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
"[[0, 1], [6], [10], [7], []]",,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,8.4,0.0,
"[[0, 1], [6], [10], [7], [8]]",,,-8.7,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,
"[[0], [], [], [3, 7], [1]]",,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,8.4,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
"[[0], [], [9], [3, 7], [1]]",,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,9.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0
"[[0], [], [6, 9], [3, 7], [1]]",,,11.4,,0.0,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0
"[[0, 2], [], [6, 9], [3, 7], [1]]",,,,,-8.7,0.0,,,0.0,,0.0,,,,,0.0,0.0,,,0.0,,0.0,,,,,0.0,0.0,,,0.0,,0.0,,,,,0.0,0.0,,,0.0,,0.0,,,,,0.0,0.0,,,0.0,,0.0
"[[], [3, 8, 10], [], [0], [7]]",,9.9,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,
"[[1], [3, 8, 10], [], [0], [7]]",,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,,,,12.299999999999999,,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,
"[[1], [3, 8, 10], [], [0, 2], [7]]",,,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,13.799999999999999,,,,,,0.0,0.0,0.0,,,0.0,
"[[1], [3, 8, 10], [], [0, 2, 9], [7]]",,,,,16.2,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,
"[[1, 4], [3, 8, 10], [], [0, 2, 9], [7]]",,,,,,17.7,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,
"[[1, 4, 5], [3, 8, 10], [], [0, 2, 9], [7]]",,,,,,,42.9,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,
"[[7], [3], [8, 10], [], []]",8.4,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,
